IP地址,端口,TLS,数据中心,地区,城市,网络延迟(毫秒),下载速度(MB/s)
45.39.199.167,443,true,HKG,Asia Pacific,Hong Kong,216,0.02
45.32.52.187,443,true,NRT,Asia Pacific,Tokyo,84,0.02
130.162.130.105,443,true,ICN,Asia Pacific,Seoul,93,0.02
8.222.216.146,443,true,SIN,Asia Pacific,Singapore,73,0.02
45.76.210.230,443,true,NRT,Asia Pacific,Tokyo,82,0.02
45.207.218.84,443,true,HKG,Asia Pacific,Hong Kong,365,0.02
129.154.193.150,443,true,ICN,Asia Pacific,Seoul,222,0.02
150.230.108.48,443,true,SIN,Asia Pacific,Singapore,250,0.02
139.180.154.253,443,true,SIN,Asia Pacific,Singapore,70,0.02
64.110.75.145,443,true,ICN,Asia Pacific,Seoul,218,0.02
152.69.230.95,443,true,SIN,Asia Pacific,Singapore,250,0.02
103.247.28.72,443,true,HKG,Asia Pacific,Hong Kong,142,0.02
154.19.187.244,443,true,NRT,Asia Pacific,Tokyo,255,0.02
146.56.109.143,443,true,ICN,Asia Pacific,Seoul,119,0.02
45.207.222.9,443,true,HKG,Asia Pacific,Hong Kong,303,0.02
132.145.88.93,443,true,ICN,Asia Pacific,Seoul,102,0.02
34.92.85.64,443,true,HKG,Asia Pacific,Hong Kong,32,0.02
45.66.129.247,443,true,NRT,Asia Pacific,Tokyo,54,0.02
152.67.221.173,443,true,SIN,Asia Pacific,Singapore,264,0.02
150.230.98.140,443,true,NRT,Asia Pacific,Tokyo,63,0.02
139.162.83.77,443,true,NRT,Asia Pacific,Tokyo,303,0.02
129.154.48.245,443,true,ICN,Asia Pacific,Seoul,138,0.02
158.101.142.120,443,true,NRT,Asia Pacific,Tokyo,91,0.02
152.67.218.150,443,true,ICN,Asia Pacific,Seoul,84,0.02
193.123.244.59,443,true,ICN,Asia Pacific,Seoul,107,0.02
45.66.129.247,443,true,NRT,Asia Pacific,Tokyo,55,0.02
138.2.69.131,443,true,SIN,Asia Pacific,Singapore,247,0.02
146.56.148.5,443,true,ICN,Asia Pacific,Seoul,107,0.01
38.47.124.75,443,true,NRT,Asia Pacific,Tokyo,42,0.01
131.186.45.80,443,true,NRT,Asia Pacific,Tokyo,108,0.01
138.2.69.131,443,true,SIN,Asia Pacific,Singapore,242,0.01
141.11.139.199,443,true,NRT,Asia Pacific,Tokyo,93,0.01
206.189.144.4,443,true,SIN,Asia Pacific,Singapore,363,0.01
146.56.99.10,443,true,ICN,Asia Pacific,Seoul,138,0.01
144.24.93.66,443,true,ICN,Asia Pacific,Seoul,113,0.01
152.69.206.199,443,true,KIX,Asia Pacific,Osaka,190,0.01
132.226.17.208,443,true,ICN,Asia Pacific,Seoul,106,0.01
8.217.184.169,443,true,HKG,Asia Pacific,Hong Kong,32,0.01
8.219.192.59,443,true,SIN,Asia Pacific,Singapore,67,0.01
154.31.113.93,443,true,NRT,Asia Pacific,Tokyo,218,0.01
